,mean_MAE,median_MAE,median_MAPE,median_sMAPE
0,103.00102996826172,55.8369140625,1.143041729927063,2.0
1,93.64759063720703,46.74104690551758,0.8302329778671265,1.2645853757858276
2,90.392578125,43.14873504638672,0.9236639738082886,1.6713380813598633
3,92.70339965820312,40.544944763183594,0.9494232535362244,1.7820165157318115
4,87.66132354736328,41.34394073486328,0.8830628395080566,1.534567952156067
5,87.44576263427734,41.14504623413086,0.8651428818702698,1.4873902797698975
6,86.32687377929688,41.53007888793945,0.827375054359436,1.3711283206939697
7,81.75204467773438,44.826148986816406,0.7304913997650146,1.070292592048645
8,83.07554626464844,41.06956481933594,0.7682403326034546,1.1876009702682495
9,80.82745361328125,41.743873596191406,0.7203179597854614,1.0382357835769653
10,86.27806854248047,40.06352233886719,0.8230917453765869,1.361384630203247
11,82.05033874511719,43.119468688964844,0.726787269115448,1.0907670259475708
12,79.01691436767578,44.53028869628906,0.6520490050315857,0.8608083724975586
13,95.50572204589844,45.51799011230469,0.9903777241706848,1.9569520950317383
14,78.5960922241211,41.165679931640625,0.6176097989082336,0.7495933175086975
15,78.79936218261719,43.12908172607422,0.6487354040145874,0.8465871810913086
16,79.90355682373047,44.70993423461914,0.6802530288696289,0.9401229619979858
17,79.71818542480469,45.22935485839844,0.6732983589172363,0.9157006740570068
18,78.36679077148438,42.804771423339844,0.6368381977081299,0.8339552879333496
19,78.91458892822266,44.195343017578125,0.6518529057502747,0.8745005130767822
20,80.25804901123047,46.496150970458984,0.6862781047821045,0.939495325088501
21,79.57549285888672,45.83479309082031,0.6651741862297058,0.9008053541183472
22,79.67462158203125,45.108665466308594,0.6642886400222778,0.8853412866592407
23,79.54637145996094,44.4000129699707,0.6608491539955139,0.8709026575088501
24,79.6232681274414,45.09310531616211,0.6633960604667664,0.87864089012146
25,80.0550308227539,45.6501350402832,0.6727622747421265,0.8998440504074097
26,79.68836212158203,45.16402816772461,0.6651365160942078,0.8896878957748413
27,80.18528747558594,45.85870361328125,0.6758832335472107,0.906569242477417
28,79.7022933959961,45.44446563720703,0.6653096675872803,0.8870029449462891
