2.731e+01,2.665e+01,2.561e+01,2.437e+01,2.492e+01,2.410e+01,2.437e+01
2.680e+01,2.572e+01,2.499e+01,2.381e+01,2.469e+01,2.411e+01,2.365e+01
2.598e+01,2.551e+01,2.468e+01,2.390e+01,2.480e+01,2.347e+01,2.447e+01
2.741e+01,2.524e+01,2.560e+01,2.622e+01,2.489e+01,2.419e+01,2.471e+01
2.550e+01,2.512e+01,2.476e+01,2.261e+01,2.385e+01,2.405e+01,2.360e+01
2.501e+01,2.516e+01,2.564e+01,2.340e+01,2.360e+01,2.334e+01,2.275e+01
2.473e+01,2.434e+01,2.398e+01,2.255e+01,2.293e+01,2.226e+01,2.190e+01
2.459e+01,2.340e+01,2.278e+01,2.184e+01,2.257e+01,2.173e+01,2.247e+01
2.450e+01,2.307e+01,2.284e+01,2.230e+01,2.212e+01,2.161e+01,2.107e+01
2.344e+01,2.272e+01,2.239e+01,2.164e+01,2.177e+01,2.154e+01,2.092e+01
2.319e+01,2.217e+01,2.192e+01,2.096e+01,2.128e+01,2.092e+01,2.095e+01
2.288e+01,2.184e+01,2.243e+01,2.132e+01,2.215e+01,2.134e+01,2.081e+01
2.281e+01,2.154e+01,2.089e+01,2.066e+01,2.095e+01,2.040e+01,1.995e+01
2.251e+01,2.145e+01,2.144e+01,2.101e+01,2.166e+01,2.127e+01,1.997e+01
2.205e+01,2.172e+01,2.114e+01,1.986e+01,2.159e+01,2.157e+01,2.126e+01
2.251e+01,2.101e+01,2.071e+01,2.054e+01,2.079e+01,2.016e+01,1.979e+01
2.196e+01,2.145e+01,2.134e+01,2.120e+01,2.140e+01,1.993e+01,1.944e+01
2.219e+01,2.095e+01,2.100e+01,2.027e+01,2.119e+01,2.082e+01,1.969e+01
2.111e+01,2.055e+01,2.045e+01,1.991e+01,2.054e+01,2.008e+01,1.954e+01
2.095e+01,2.014e+01,1.991e+01,1.937e+01,2.007e+01,1.956e+01,1.924e+01
2.091e+01,2.012e+01,2.016e+01,1.969e+01,2.010e+01,2.007e+01,1.962e+01
2.078e+01,1.995e+01,2.067e+01,2.001e+01,2.008e+01,1.978e+01,1.932e+01
2.087e+01,1.951e+01,1.936e+01,1.896e+01,1.929e+01,1.904e+01,1.891e+01
2.086e+01,1.950e+01,2.037e+01,2.012e+01,2.039e+01,1.997e+01,1.969e+01
2.139e+01,2.000e+01,1.986e+01,1.937e+01,2.046e+01,1.989e+01,1.861e+01
2.028e+01,1.936e+01,1.881e+01,1.908e+01,1.988e+01,1.905e+01,1.838e+01
2.085e+01,1.994e+01,1.931e+01,1.847e+01,1.957e+01,1.949e+01,1.935e+01
2.052e+01,1.993e+01,1.931e+01,1.929e+01,1.963e+01,1.904e+01,1.858e+01
2.008e+01,1.904e+01,1.883e+01,1.860e+01,1.898e+01,1.841e+01,1.834e+01
1.975e+01,1.883e+01,1.882e+01,1.897e+01,1.912e+01,1.873e+01,1.803e+01
2.027e+01,1.916e+01,1.892e+01,1.850e+01,1.928e+01,1.927e+01,1.813e+01
1.979e+01,1.881e+01,1.846e+01,1.835e+01,1.888e+01,1.861e+01,1.763e+01
2.005e+01,1.908e+01,1.962e+01,1.906e+01,1.830e+01,1.968e+01,1.995e+01
2.051e+01,1.904e+01,1.859e+01,1.904e+01,1.891e+01,1.838e+01,1.820e+01
1.960e+01,1.815e+01,1.873e+01,1.895e+01,1.834e+01,1.890e+01,1.879e+01
1.979e+01,1.913e+01,1.830e+01,1.859e+01,1.870e+01,1.818e+01,1.799e+01
1.951e+01,1.857e+01,1.800e+01,1.870e+01,2.002e+01,1.915e+01,1.837e+01
1.947e+01,1.878e+01,1.881e+01,1.804e+01,1.817e+01,1.823e+01,1.768e+01
1.951e+01,1.955e+01,1.923e+01,1.822e+01,1.846e+01,1.877e+01,1.831e+01
1.932e+01,1.895e+01,2.003e+01,1.934e+01,1.892e+01,1.895e+01,1.856e+01
1.994e+01,1.903e+01,1.867e+01,1.889e+01,1.883e+01,1.941e+01,1.905e+01
1.962e+01,1.860e+01,1.847e+01,1.808e+01,1.846e+01,1.823e+01,1.772e+01
1.940e+01,1.840e+01,1.907e+01,1.864e+01,1.857e+01,1.810e+01,1.798e+01
1.970e+01,1.826e+01,1.804e+01,1.814e+01,1.861e+01,1.811e+01,1.726e+01
1.920e+01,1.846e+01,1.810e+01,1.759e+01,1.832e+01,1.806e+01,1.810e+01
1.928e+01,1.815e+01,1.821e+01,1.784e+01,1.794e+01,1.812e+01,1.778e+01
1.866e+01,1.848e+01,1.890e+01,1.829e+01,1.816e+01,1.779e+01,1.784e+01
1.890e+01,1.842e+01,1.778e+01,1.810e+01,1.817e+01,1.845e+01,1.830e+01
1.885e+01,1.924e+01,2.023e+01,1.937e+01,1.845e+01,1.995e+01,2.027e+01
2.115e+01,1.896e+01,1.942e+01,1.962e+01,1.932e+01,1.843e+01,1.773e+01
1.921e+01,1.867e+01,1.780e+01,1.878e+01,1.940e+01,1.928e+01,1.924e+01
1.978e+01,1.831e+01,1.833e+01,1.775e+01,1.842e+01,1.828e+01,1.747e+01
1.927e+01,1.864e+01,1.821e+01,1.819e+01,1.819e+01,1.777e+01,1.711e+01
1.913e+01,1.785e+01,1.788e+01,1.779e+01,1.778e+01,1.743e+01,1.694e+01
1.841e+01,1.769e+01,1.773e+01,1.731e+01,1.775e+01,1.781e+01,1.711e+01
1.907e+01,1.864e+01,1.868e+01,1.797e+01,1.792e+01,1.759e+01,1.727e+01
1.891e+01,1.843e+01,1.792e+01,1.753e+01,1.796e+01,1.772e+01,1.734e+01
1.827e+01,1.743e+01,1.733e+01,1.715e+01,1.748e+01,1.721e+01,1.653e+01
1.884e+01,1.815e+01,1.797e+01,1.749e+01,1.781e+01,1.766e+01,1.710e+01
1.954e+01,1.889e+01,1.818e+01,1.756e+01,1.852e+01,1.817e+01,1.736e+01
1.869e+01,1.848e+01,1.825e+01,1.774e+01,1.773e+01,1.824e+01,1.820e+01
1.878e+01,1.841e+01,1.862e+01,1.839e+01,1.877e+01,1.814e+01,1.699e+01
1.825e+01,1.784e+01,1.773e+01,1.750e+01,1.790e+01,1.742e+01,1.700e+01
1.823e+01,1.728e+01,1.752e+01,1.728e+01,1.776e+01,1.751e+01,1.694e+01
1.812e+01,1.783e+01,1.757e+01,1.733e+01,1.761e+01,1.712e+01,1.672e+01
1.839e+01,1.755e+01,1.736e+01,1.704e+01,1.743e+01,1.733e+01,1.679e+01
1.837e+01,1.736e+01,1.811e+01,1.767e+01,1.733e+01,1.744e+01,1.686e+01
1.831e+01,1.715e+01,1.715e+01,1.704e+01,1.726e+01,1.692e+01,1.716e+01
1.849e+01,1.767e+01,1.721e+01,1.703e+01,1.713e+01,1.793e+01,1.770e+01
1.866e+01,1.793e+01,1.722e+01,1.776e+01,1.885e+01,1.790e+01,1.829e+01
1.963e+01,1.790e+01,1.786e+01,1.772e+01,1.726e+01,1.671e+01,1.695e+01
1.828e+01,1.796e+01,1.807e+01,1.743e+01,1.829e+01,1.812e+01,1.690e+01
1.901e+01,1.859e+01,1.810e+01,1.791e+01,1.811e+01,1.708e+01,1.804e+01
