2.684e+02,2.792e+02,2.395e+02,2.112e+02,2.094e+02,1.810e+02,1.351e+02,1.411e+02,1.481e+02,1.321e+02,1.239e+02,1.256e+02,1.186e+02,1.093e+02,9.444e+01,8.897e+01,7.935e+01,8.271e+01
9.560e+01,7.779e+01,7.774e+01,8.173e+01,7.551e+01,7.529e+01,6.294e+01,6.528e+01,7.425e+01,6.808e+01,6.972e+01,7.700e+01,7.112e+01,7.051e+01,6.693e+01,6.925e+01,6.589e+01,6.973e+01
7.737e+01,7.129e+01,7.144e+01,7.354e+01,6.770e+01,6.899e+01,5.999e+01,6.096e+01,6.855e+01,6.271e+01,6.476e+01,7.363e+01,6.686e+01,6.558e+01,6.102e+01,6.476e+01,6.409e+01,6.521e+01
7.492e+01,6.661e+01,6.571e+01,6.909e+01,6.346e+01,6.526e+01,5.279e+01,5.521e+01,6.517e+01,5.885e+01,6.103e+01,6.873e+01,6.280e+01,6.238e+01,5.879e+01,6.240e+01,5.981e+01,6.099e+01
7.036e+01,6.167e+01,6.367e+01,6.614e+01,6.111e+01,6.167e+01,5.207e+01,5.429e+01,6.212e+01,5.561e+01,5.797e+01,6.648e+01,5.988e+01,5.785e+01,5.499e+01,5.790e+01,5.771e+01,5.657e+01
6.726e+01,6.043e+01,5.971e+01,6.383e+01,5.945e+01,5.752e+01,4.727e+01,5.109e+01,5.973e+01,5.167e+01,5.438e+01,6.220e+01,5.704e+01,5.497e+01,5.131e+01,5.491e+01,5.653e+01,5.325e+01
6.497e+01,5.673e+01,5.699e+01,6.061e+01,5.803e+01,5.555e+01,4.547e+01,4.775e+01,5.748e+01,5.120e+01,5.252e+01,6.098e+01,5.504e+01,5.307e+01,5.100e+01,5.436e+01,5.338e+01,5.215e+01
6.855e+01,5.907e+01,5.559e+01,6.072e+01,5.401e+01,5.335e+01,4.673e+01,4.734e+01,5.614e+01,5.088e+01,5.404e+01,6.200e+01,5.408e+01,5.282e+01,4.962e+01,5.494e+01,5.237e+01,5.151e+01
6.121e+01,5.486e+01,5.388e+01,5.878e+01,5.572e+01,5.251e+01,4.378e+01,4.845e+01,5.359e+01,4.781e+01,4.982e+01,5.802e+01,5.095e+01,4.912e+01,4.706e+01,4.975e+01,5.456e+01,5.238e+01
5.966e+01,5.188e+01,5.303e+01,5.590e+01,4.976e+01,4.976e+01,4.224e+01,4.291e+01,5.120e+01,4.664e+01,4.805e+01,5.626e+01,4.982e+01,4.729e+01,4.559e+01,4.905e+01,5.023e+01,4.817e+01
5.666e+01,4.813e+01,4.927e+01,5.265e+01,4.878e+01,4.843e+01,4.003e+01,4.027e+01,4.953e+01,4.558e+01,4.769e+01,5.555e+01,4.800e+01,4.485e+01,4.392e+01,4.847e+01,4.941e+01,4.703e+01
5.515e+01,4.837e+01,4.734e+01,5.145e+01,4.826e+01,4.647e+01,3.811e+01,3.988e+01,4.673e+01,4.232e+01,4.234e+01,5.262e+01,4.671e+01,4.394e+01,4.204e+01,4.338e+01,4.672e+01,4.620e+01
5.406e+01,4.625e+01,4.572e+01,5.142e+01,4.539e+01,4.292e+01,3.664e+01,3.814e+01,4.602e+01,3.934e+01,4.115e+01,4.928e+01,4.367e+01,4.102e+01,3.921e+01,4.411e+01,4.419e+01,4.433e+01
5.078e+01,4.206e+01,4.449e+01,4.660e+01,4.297e+01,4.114e+01,3.476e+01,3.603e+01,4.348e+01,3.844e+01,3.993e+01,4.622e+01,4.029e+01,3.863e+01,3.653e+01,4.128e+01,4.319e+01,4.191e+01
4.910e+01,4.061e+01,4.326e+01,4.481e+01,4.108e+01,3.920e+01,3.384e+01,3.441e+01,4.168e+01,3.754e+01,3.977e+01,4.408e+01,3.991e+01,3.883e+01,3.715e+01,3.972e+01,4.195e+01,3.977e+01
4.826e+01,3.937e+01,4.311e+01,4.279e+01,4.158e+01,3.800e+01,3.284e+01,3.597e+01,4.131e+01,3.571e+01,3.715e+01,4.258e+01,3.890e+01,3.867e+01,3.600e+01,3.809e+01,4.153e+01,4.005e+01
4.720e+01,3.932e+01,4.122e+01,4.191e+01,4.038e+01,3.685e+01,3.241e+01,3.339e+01,4.163e+01,3.561e+01,3.653e+01,4.087e+01,3.761e+01,3.683e+01,3.498e+01,3.746e+01,3.871e+01,3.778e+01
4.707e+01,3.698e+01,4.053e+01,4.159e+01,4.034e+01,3.871e+01,3.458e+01,3.402e+01,3.982e+01,3.645e+01,3.685e+01,4.139e+01,3.690e+01,3.595e+01,3.478e+01,3.682e+01,3.751e+01,3.679e+01
4.559e+01,3.612e+01,3.989e+01,4.077e+01,3.940e+01,3.489e+01,3.257e+01,3.359e+01,3.834e+01,3.344e+01,3.402e+01,3.953e+01,3.549e+01,3.462e+01,3.292e+01,3.522e+01,3.701e+01,3.541e+01
4.394e+01,3.479e+01,3.978e+01,3.832e+01,3.701e+01,3.519e+01,3.251e+01,3.252e+01,3.877e+01,3.314e+01,3.293e+01,4.059e+01,3.691e+01,3.472e+01,3.240e+01,3.504e+01,3.573e+01,3.545e+01
4.341e+01,3.461e+01,3.841e+01,3.778e+01,3.744e+01,3.806e+01,3.373e+01,3.386e+01,3.787e+01,3.198e+01,3.332e+01,3.948e+01,3.524e+01,3.309e+01,3.205e+01,3.383e+01,3.623e+01,3.468e+01
4.162e+01,3.346e+01,3.795e+01,3.673e+01,3.561e+01,3.399e+01,3.065e+01,3.099e+01,3.709e+01,3.154e+01,3.232e+01,3.898e+01,3.407e+01,3.341e+01,3.195e+01,3.364e+01,3.499e+01,3.342e+01
4.109e+01,3.332e+01,3.775e+01,3.595e+01,3.612e+01,3.180e+01,2.975e+01,3.151e+01,3.622e+01,3.071e+01,3.156e+01,3.679e+01,3.317e+01,3.330e+01,3.026e+01,3.244e+01,3.467e+01,3.235e+01
4.063e+01,3.403e+01,3.775e+01,3.573e+01,3.596e+01,3.295e+01,2.916e+01,3.031e+01,3.677e+01,3.079e+01,3.099e+01,3.804e+01,3.300e+01,3.191e+01,2.987e+01,3.219e+01,3.391e+01,3.220e+01
3.956e+01,3.231e+01,3.658e+01,3.473e+01,3.539e+01,3.133e+01,2.863e+01,3.014e+01,3.474e+01,2.996e+01,3.036e+01,3.697e+01,3.300e+01,3.375e+01,3.019e+01,3.129e+01,3.319e+01,3.128e+01
3.852e+01,3.272e+01,3.707e+01,3.429e+01,3.454e+01,3.261e+01,2.849e+01,2.921e+01,3.521e+01,3.005e+01,2.963e+01,3.679e+01,3.316e+01,3.142e+01,2.951e+01,3.086e+01,3.241e+01,3.041e+01
3.925e+01,3.252e+01,3.581e+01,3.304e+01,3.294e+01,3.058e+01,2.744e+01,2.853e+01,3.376e+01,2.862e+01,2.954e+01,3.565e+01,3.036e+01,3.069e+01,2.837e+01,3.003e+01,3.159e+01,3.002e+01
3.788e+01,3.041e+01,3.477e+01,3.266e+01,3.273e+01,3.100e+01,2.724e+01,2.885e+01,3.484e+01,2.910e+01,2.981e+01,3.599e+01,3.064e+01,3.056e+01,2.865e+01,3.091e+01,3.278e+01,3.023e+01
3.758e+01,3.099e+01,3.529e+01,3.315e+01,3.237e+01,2.981e+01,2.750e+01,2.928e+01,3.439e+01,2.856e+01,2.883e+01,3.611e+01,3.175e+01,3.028e+01,2.825e+01,2.988e+01,3.157e+01,2.952e+01
3.724e+01,3.029e+01,3.381e+01,3.279e+01,3.326e+01,3.000e+01,2.637e+01,2.826e+01,3.236e+01,2.784e+01,2.785e+01,3.445e+01,3.060e+01,3.046e+01,2.779e+01,2.895e+01,3.106e+01,2.972e+01
3.634e+01,2.973e+01,3.405e+01,3.185e+01,3.269e+01,2.990e+01,2.671e+01,2.820e+01,3.116e+01,2.810e+01,2.901e+01,3.433e+01,2.920e+01,2.984e+01,2.803e+01,2.785e+01,3.053e+01,2.908e+01
3.578e+01,2.830e+01,3.304e+01,3.107e+01,3.167e+01,2.861e+01,2.652e+01,2.804e+01,3.056e+01,2.695e+01,2.797e+01,3.403e+01,2.937e+01,2.964e+01,2.714e+01,2.804e+01,3.017e+01,2.908e+01
3.596e+01,2.992e+01,3.592e+01,3.141e+01,3.232e+01,3.239e+01,2.794e+01,2.812e+01,3.218e+01,2.873e+01,2.935e+01,3.595e+01,3.059e+01,2.957e+01,2.734e+01,2.961e+01,3.037e+01,2.954e+01
3.618e+01,2.869e+01,3.364e+01,3.270e+01,3.191e+01,2.857e+01,2.574e+01,2.787e+01,3.094e+01,2.713e+01,2.736e+01,3.374e+01,2.776e+01,2.846e+01,2.683e+01,2.818e+01,2.935e+01,2.833e+01
3.485e+01,2.833e+01,3.272e+01,3.090e+01,3.169e+01,2.850e+01,2.493e+01,2.720e+01,3.043e+01,2.686e+01,2.778e+01,3.352e+01,2.847e+01,2.806e+01,2.654e+01,2.733e+01,2.877e+01,2.805e+01
