4.299e+01,1.044e+00,1.687e+00,1.004e+00,4.343e+00,3.159e+00,6.257e-01,4.400e+00,6.222e+00,6.057e+00,1.586e+00,5.045e+00,7.578e+00,6.981e+00,3.882e+00,9.540e-01,2.525e+00,1.834e+00,1.662e+00,1.838e+00,2.263e-01,1.543e+00,9.779e-01,4.883e+00,5.651e+00,5.808e+00,1.358e+00,6.131e+00
4.235e+01,9.054e+00,6.429e+00,1.278e+00,1.007e+01,1.238e+01,1.342e+01,1.090e+01,5.585e+00,3.917e+00,6.398e+00,6.287e+00,3.771e+00,2.041e+00,3.883e+00,3.153e+00,1.026e+00,1.956e+00,1.867e+00,4.481e+00,7.424e+00,5.335e+00,8.648e-01,6.336e+00,8.890e+00,8.949e+00,6.509e+00,1.497e+00
4.016e+01,1.092e+01,1.239e+01,1.112e+01,8.449e+00,1.889e+00,7.365e+00,1.197e+01,1.342e+01,1.160e+01,8.077e+00,1.925e+00,6.184e+00,1.114e+01,1.272e+01,1.151e+01,7.695e+00,1.415e+00,6.792e+00,1.158e+01,1.251e+01,1.156e+01,8.150e+00,2.471e+00,5.246e+00,9.959e+00,1.114e+01,9.852e+00
3.629e+01,7.867e-01,6.873e+00,1.108e+01,1.173e+01,1.094e+01,7.459e+00,1.862e+00,6.193e+00,1.196e+01,1.213e+01,1.100e+01,7.281e+00,2.202e+00,5.906e+00,1.007e+01,1.154e+01,1.053e+01,7.002e+00,1.874e+00,5.784e+00,9.862e+00,1.113e+01,1.094e+01,6.568e+00,1.004e+00,6.398e+00,1.043e+01
3.616e+01,1.112e+01,8.110e+00,3.042e+00,4.529e+00,8.018e+00,9.039e+00,7.712e+00,4.235e+00,1.741e+00,3.725e+00,3.698e+00,1.620e+00,2.750e+00,4.470e+00,3.619e+00,6.128e-01,4.463e+00,6.915e+00,6.505e+00,3.908e+00,4.922e-01,2.103e+00,1.905e+00,1.355e+00,1.716e+00,3.187e-01,3.719e-01
3.315e+01,3.957e+00,3.774e+00,1.376e+00,3.064e+00,4.676e+00,3.965e+00,1.192e+00,3.841e+00,6.764e+00,5.648e+00,3.053e+00,1.663e+00,3.400e+00,2.950e+00,4.263e-01,4.536e+00,6.492e+00,6.547e+00,3.600e+00,1.486e+00,3.432e+00,2.966e+00,9.078e-01,4.359e+00,6.466e+00,5.821e+00,3.108e+00
3.088e+01,4.440e+00,4.687e+00,2.644e+00,2.273e+00,3.110e+00,2.123e+00,1.127e+00,1.747e+00,6.107e-01,3.883e+00,5.055e+00,3.695e+00,1.336e+00,3.964e+00,7.649e+00,7.833e+00,5.408e+00,2.258e+00,1.517e+00,5.255e-01,2.581e+00,3.078e+00,5.431e+00,3.163e+00,5.746e+00,4.001e+00,1.894e+00
2.961e+01,1.927e+00,1.082e+00,6.993e-01,1.027e+00,1.184e+00,1.309e+00,1.182e+00,1.229e+00,3.710e+00,1.474e+00,6.045e-01,2.626e+00,2.639e+00,5.548e+00,3.358e+00,1.296e+00,1.157e+00,5.908e+00,6.015e+00,1.031e+01,8.975e+00,5.638e+00,2.759e+00,1.337e+00,1.347e+00,2.073e+00,2.388e+00
2.863e+01,3.506e+00,2.960e+00,1.609e+00,4.338e+00,1.950e+00,1.818e+00,1.142e+00,9.980e-01,2.197e+00,1.516e+00,2.028e+00,1.569e+00,1.586e+00,2.339e+00,2.180e+00,2.027e+00,7.348e-01,6.853e-01,1.957e+00,1.997e+00,5.726e-01,4.319e-01,3.242e+00,2.092e+00,6.085e-01,4.389e-01,2.166e+00
2.583e+01,2.919e-01,1.110e+00,1.763e+00,5.350e+00,3.531e+00,5.034e+00,2.512e+00,4.782e+00,9.446e+00,4.876e+00,1.874e+00,2.108e+00,1.554e+00,4.853e+00,5.565e+00,3.542e+00,1.234e+00,5.078e+00,1.687e+00,4.266e+00,5.913e+00,4.810e+00,2.623e+00,5.503e+00,9.770e+00,9.236e+00,6.248e+00
2.414e+01,3.409e+00,5.842e+00,5.964e+00,5.115e+00,2.257e+00,5.337e+00,4.234e+00,1.082e+00,5.254e+00,6.064e+00,4.925e+00,2.347e+00,2.836e+00,5.427e+00,4.550e+00,1.629e+00,3.476e+00,5.430e+00,5.053e+00,1.953e+00,2.861e+00,4.764e+00,5.396e+00,1.672e+00,2.944e+00,5.138e+00,4.869e+00
2.244e+01,2.921e+00,4.748e+00,4.143e+00,1.811e+00,3.246e+00,4.530e+00,4.335e+00,1.940e+00,2.461e+00,4.836e+00,4.765e+00,1.877e+00,3.233e+00,5.827e+00,3.835e+00,1.106e+00,3.180e+00,4.672e+00,4.226e+00,2.688e+00,2.084e+00,4.170e+00,4.621e+00,1.440e+00,3.908e+00,5.499e+00,4.936e+00
2.084e+01,1.192e+00,2.718e+00,2.030e+00,1.264e+00,1.321e+00,3.481e-01,3.893e-01,1.474e+00,1.160e+00,2.165e+00,2.665e+00,7.670e-01,3.015e+00,4.096e+00,3.090e+00,1.921e-01,4.711e+00,7.768e+00,7.391e+00,4.551e+00,6.846e-01,5.206e+00,7.993e+00,8.888e+00,7.418e+00,3.954e+00,1.295e+00
2.035e+01,4.300e+00,2.707e+00,8.491e-01,1.844e+00,8.554e-01,2.206e+00,2.863e+00,1.467e+00,1.705e+00,2.830e+00,1.778e+00,1.382e+00,2.403e+00,1.654e+00,2.437e+00,3.353e+00,2.161e+00,8.710e-01,1.546e+00,8.011e-01,2.635e+00,3.673e+00,3.826e+00,9.583e-01,2.018e+00,6.305e-01,2.997e+00
1.974e+01,2.042e+00,1.218e+00,2.199e+00,1.485e+00,1.806e+00,2.596e+00,1.208e+00,2.103e+00,3.454e+00,1.884e+00,1.205e+00,1.974e+00,8.420e-01,2.229e+00,3.437e+00,2.329e+00,8.575e-01,2.423e+00,1.083e+00,3.000e+00,3.728e+00,2.465e+00,7.831e-01,1.350e+00,2.863e-01,3.065e+00,3.936e+00
1.901e+01,3.672e-01,7.468e-01,8.168e-01,5.051e-01,2.532e+00,2.660e+00,1.149e+00,2.245e+00,2.675e+00,2.617e+00,7.920e-01,4.500e+00,6.973e+00,7.261e+00,4.139e+00,2.682e-01,5.156e+00,8.187e+00,8.949e+00,7.401e+00,4.352e+00,4.322e-01,2.487e+00,2.786e+00,1.217e+00,2.561e+00,3.932e+00
1.854e+01,6.814e-01,3.512e+00,5.173e+00,4.485e+00,2.430e+00,1.361e+00,3.078e+00,2.748e+00,1.394e+00,3.700e+00,5.508e+00,5.033e+00,2.754e+00,1.276e+00,2.925e+00,2.581e+00,3.102e-01,4.214e+00,5.693e+00,4.717e+00,2.534e+00,1.377e+00,2.658e+00,2.586e+00,7.141e-01,3.396e+00,5.147e+00
1.820e+01,2.061e+00,2.005e+00,3.719e+00,3.221e+00,1.301e+00,2.267e+00,3.858e+00,3.443e+00,1.717e+00,2.900e+00,4.743e+00,4.383e+00,2.205e+00,1.715e+00,3.132e+00,2.647e+00,3.717e-01,3.814e+00,5.347e+00,4.791e+00,2.719e+00,1.083e+00,2.579e+00,2.211e+00,2.226e-01,1.018e+00,1.854e+00
1.772e+01,4.077e+00,3.994e+00,2.624e+00,1.062e+01,7.099e+00,4.139e+00,2.795e+00,3.942e+00,5.254e+00,5.990e+00,4.399e+00,5.701e-01,1.848e+00,1.924e+00,1.346e+00,1.612e+00,1.245e+00,4.130e+00,4.075e+00,2.779e+00,2.477e+00,1.038e+00,3.908e+00,2.286e+00,3.280e+00,1.108e+00,3.531e+00
1.668e+01,3.608e+00,1.149e+00,3.247e+00,4.964e+00,5.021e+00,3.070e+00,1.092e+00,2.756e+00,2.329e+00,5.693e-01,7.887e-01,1.023e+00,6.739e-01,2.152e+00,2.003e+00,1.258e-01,3.528e+00,4.613e+00,3.685e+00,1.309e+00,3.166e+00,5.218e+00,5.614e+00,3.166e+00,9.278e-01,2.323e+00,1.713e+00
1.534e+01,2.160e+00,1.510e+00,1.008e+00,1.365e+00,3.421e-01,1.685e-01,1.367e+00,7.930e-01,1.683e+00,1.818e+00,1.532e-01,3.271e+00,4.491e+00,3.674e+00,9.874e-01,3.386e+00,5.441e+00,5.320e+00,3.398e+00,4.839e-01,1.838e+00,1.179e+00,1.182e+00,1.586e+00,2.247e-01,5.062e-01,9.873e-01
1.317e+01,1.839e+00,2.055e+00,4.333e-01,2.896e+00,4.191e+00,3.630e+00,9.931e-01,3.315e+00,5.706e+00,4.910e+00,2.819e+00,7.055e-01,1.944e+00,1.317e+00,7.524e-01,9.665e-01,5.349e-01,8.854e-01,1.516e+00,1.297e+00,1.103e+00,1.371e+00,5.295e-01,2.315e-01,1.879e+00,1.727e+00,5.797e-01
1.095e+01,6.592e-01,1.369e+00,9.092e-01,2.865e+00,1.830e+00,7.778e-01,4.564e-01,2.079e+00,2.205e+00,6.563e-01,5.958e-01,1.544e+00,1.351e+00,9.282e-01,1.090e+00,8.077e-01,7.020e-01,1.486e+00,1.210e+00,4.240e-01,3.539e-01,1.706e+00,1.546e+00,5.645e-01,2.515e-01,1.879e+00,1.536e+00
9.292e+00,6.251e-01,1.640e+00,1.334e+00,2.478e+00,1.543e+00,1.866e+00,1.441e+00,1.195e+00,2.642e+00,1.458e+00,1.538e+00,8.572e-01,1.332e+00,1.095e+00,1.306e+00,7.463e-01,7.657e-01,1.106e+00,9.631e-01,7.803e-01,7.475e-01,1.222e+00,1.147e+00,9.286e-01,7.474e-01,1.225e+00,1.140e+00
8.362e+00,7.026e-01,1.374e+00,1.341e+00,7.094e-01,5.036e-01,1.567e+00,1.530e+00,4.278e-01,4.950e-01,1.703e+00,1.578e+00,3.686e-01,3.464e-01,1.844e+00,1.595e+00,3.543e-01,2.359e-01,1.746e+00,1.624e+00,2.976e-01,2.249e-01,1.769e+00,1.497e+00,3.644e-01,2.489e-01,1.811e+00,1.673e+00
6.947e+00,2.066e-01,1.664e+00,1.338e+00,8.077e-01,9.285e-01,8.438e-01,5.529e-01,1.572e+00,1.706e+00,2.843e-01,1.318e-01,1.540e+00,1.202e+00,8.971e-01,1.163e+00,4.950e-01,2.571e-01,1.601e+00,1.667e+00,3.227e-01,3.209e+00,4.514e+00,4.503e+00,1.582e+00,2.750e+00,4.393e+00,4.090e+00
5.798e+00,1.266e+00,2.657e+00,2.176e+00,8.786e-01,3.825e+00,5.749e+00,5.384e+00,3.303e+00,7.733e-01,1.823e+00,1.335e+00,8.399e-01,1.032e+00,6.208e-01,3.645e-01,1.731e+00,1.857e+00,5.363e-01,2.975e+00,4.403e+00,3.616e+00,1.163e+00,3.008e+00,4.585e+00,4.338e+00,2.540e+00,8.807e-01
5.128e+00,1.710e+00,6.458e-01,1.006e+00,5.144e-01,2.019e-01,2.109e+00,2.383e+00,8.643e-01,2.583e+00,3.380e+00,2.518e+00,1.380e-01,3.693e+00,5.215e+00,5.560e+00,3.797e+00,3.724e-01,4.983e+00,7.347e+00,7.463e+00,6.335e+00,3.543e+00,7.886e-01,2.776e+00,3.099e+00,1.494e+00,1.693e+00
5.105e+00,1.976e+00,4.456e-01,9.074e-01,5.257e-01,2.390e-01,1.148e+00,5.039e-01,1.813e+00,2.306e+00,7.621e-01,2.282e+00,3.180e+00,2.301e+00,3.774e-01,6.557e-01,5.539e-01,1.163e-01,1.174e+00,5.087e-01,1.825e+00,2.186e+00,8.299e-01,2.163e+00,3.074e+00,2.286e+00,2.328e-01,7.476e-01
4.388e+00,1.736e+00,1.056e+00,1.289e+00,1.633e+00,2.763e-01,2.828e+00,3.792e+00,2.916e+00,7.110e-01,3.719e+00,5.661e+00,5.594e+00,3.671e+00,3.691e-01,4.716e+00,7.373e+00,7.924e+00,6.671e+00,3.603e+00,8.704e-01,3.112e+00,3.345e+00,1.850e+00,1.468e+00,2.699e+00,1.809e+00,7.781e-01
4.304e+00,2.058e-01,2.532e+00,3.174e+00,2.100e+00,6.299e-01,1.350e+00,3.203e-01,2.344e+00,3.125e+00,2.020e+00,6.241e-01,1.281e+00,3.184e-01,2.384e+00,3.118e+00,2.084e+00,5.181e-01,1.322e+00,3.147e-01,2.389e+00,3.009e+00,1.936e+00,6.928e-01,1.386e+00,5.248e-01,2.065e+00,2.754e+00
4.245e+00,1.069e+00,1.763e+00,7.458e-01,2.130e+00,2.560e+00,1.370e+00,1.202e+00,1.853e+00,7.287e-01,1.737e+00,2.347e+00,1.300e+00,1.243e+00,1.811e+00,1.022e+00,1.516e+00,2.193e+00,1.466e+00,1.337e+00,2.216e+00,1.159e+00,1.445e+00,2.397e+00,1.128e+00,1.497e+00,2.148e+00,1.100e+00
2.275e+00,2.176e+00,1.113e+00,1.515e+00,2.222e+00,1.244e+00,1.363e+00,1.967e+00,8.861e-01,1.696e+00,2.444e+00,1.477e+00,1.039e+00,1.757e+00,8.333e-01,1.951e+00,2.651e+00,1.629e+00,1.076e+00,1.637e+00,6.553e-01,1.923e+00,2.619e+00,1.707e+00,9.394e-01,1.704e+00,6.002e-01,2.026e+00
3.345e+00,1.669e+00,8.435e-01,1.449e+00,5.020e-01,2.189e+00,2.805e+00,1.838e+00,6.872e-01,1.331e+00,3.796e-01,2.171e+00,2.891e+00,1.931e+00,5.869e-01,1.405e+00,3.842e-01,2.257e+00,3.092e+00,2.101e+00,6.566e-01,1.223e+00,1.700e-01,2.517e+00,3.202e+00,2.200e+00,2.861e-01,9.166e-01
1.645e+00,4.242e-01,7.050e-01,1.782e-01,2.500e+00,2.660e+00,1.327e+00,1.454e+00,2.311e+00,1.366e+00,9.199e-01,1.410e+00,2.300e-01,2.419e+00,3.133e+00,2.392e+00,8.338e-02,5.667e-01,5.929e-01,3.234e-01,1.099e+00,3.981e-01,1.888e+00,2.375e+00,1.024e+00,1.686e+00,2.587e+00,1.762e+00
1.765e+00,1.314e+00,2.169e-01,2.716e+00,3.704e+00,2.724e+00,2.392e-01,3.561e+00,5.305e+00,5.235e+00,3.657e+00,6.136e-01,3.816e+00,6.126e+00,6.620e+00,5.531e+00,2.951e+00,9.885e-01,3.080e+00,3.157e+00,1.677e+00,1.221e+00,2.241e+00,1.498e+00,6.234e-01,1.019e+00,2.828e-01,2.905e-01
1.733e+00,4.634e-01,1.610e+00,1.874e+00,7.923e-01,2.234e+00,3.182e+00,2.441e+00,2.421e-01,3.508e+00,5.126e+00,5.088e+00,3.382e+00,3.619e-01,4.133e+00,6.371e+00,6.916e+00,5.872e+00,3.387e+00,4.944e-01,2.493e+00,2.574e+00,1.069e+00,1.888e+00,2.912e+00,2.245e+00,1.989e-01,3.325e+00
4.816e+00,4.734e+00,2.985e+00,2.082e-01,1.331e+00,9.709e-01,9.670e-01,1.150e+00,2.921e-01,5.632e-01,1.184e+00,7.962e-01,1.157e+00,1.433e+00,3.074e-01,2.710e+00,3.610e+00,2.910e+00,9.701e-01,2.665e+00,4.627e+00,4.440e+00,2.709e+00,9.568e-01,1.669e+00,1.014e+00,8.859e-01,1.031e+00
1.622e+00,2.069e-01,1.313e+00,1.001e+00,9.586e-01,1.060e+00,3.661e-01,1.460e-01,1.733e+00,1.975e+00,3.974e-01,2.500e+00,3.547e+00,2.911e+00,8.593e-01,2.622e+00,4.147e+00,3.947e+00,2.335e+00,8.601e-01,2.081e+00,1.657e+00,2.912e-01,6.378e-01,8.944e-01,5.292e-01,1.289e+00,1.393e+00
1.164e+00,2.025e-01,1.228e+00,9.448e-01,1.049e+00,1.031e+00,4.552e-01,2.276e-01,1.576e+00,1.755e+00,2.231e-01,2.663e+00,3.710e+00,3.132e+00,1.196e+00,2.314e+00,3.814e+00,3.589e+00,1.877e+00,1.225e+00,2.367e+00,1.975e+00,1.611e-01,3.074e+00,4.491e+00,4.313e+00,2.492e+00,6.706e-01
3.878e+00,1.587e+00,2.339e-01,2.942e-01,1.248e+00,9.904e-01,7.804e-01,7.726e-01,7.499e-01,5.765e-01,1.076e+00,1.004e+00,5.537e-01,4.646e-01,1.563e+00,1.179e+00,4.222e-01,2.687e-01,1.684e+00,1.504e+00,2.235e-01,1.333e-01,1.611e+00,1.626e+00,1.515e-01,2.806e+00,3.960e+00,3.479e+00
2.736e+00,1.831e+00,3.214e+00,2.908e+00,1.105e+00,2.006e+00,3.124e+00,2.807e+00,1.011e+00,2.054e+00,3.571e+00,3.373e+00,1.510e+00,1.727e+00,3.217e+00,2.620e+00,8.130e-01,2.278e+00,3.499e+00,3.131e+00,1.524e+00,1.688e+00,3.055e+00,2.913e+00,1.049e+00,2.215e+00,3.430e+00,3.048e+00
1.541e+00,1.946e+00,3.325e+00,3.083e+00,1.356e+00,1.707e+00,3.027e+00,2.621e+00,7.804e-01,2.313e+00,3.750e+00,3.497e+00,1.779e+00,1.403e+00,2.746e+00,2.207e+00,3.791e-01,2.746e+00,3.901e+00,3.717e+00,2.089e+00,1.001e+00,2.261e+00,2.182e+00,1.831e-01,3.002e+00,4.289e+00,3.956e+00
2.350e+00,8.644e-01,2.141e+00,1.786e+00,3.789e-01,3.088e+00,4.301e+00,4.013e+00,2.285e+00,7.403e-01,2.117e+00,1.909e+00,1.508e-01,3.152e+00,4.673e+00,4.010e+00,2.253e+00,7.357e-01,1.860e+00,1.511e+00,1.331e-01,3.265e-01,9.672e-01,7.549e-01,1.086e+00,1.193e+00,2.408e-01,2.040e-01
1.735e+00,1.651e+00,2.045e-01,2.657e+00,3.770e+00,3.196e+00,1.275e+00,1.998e+00,3.464e+00,3.421e+00,1.678e+00,1.318e+00,2.438e+00,1.965e+00,3.183e-01,1.199e+00,9.155e-01,1.288e+00,4.262e+00,2.747e+00,3.320e+00,3.812e+00,2.501e+00,4.610e+00,2.006e+00,2.193e+00,1.405e+00,2.936e+00
4.517e+00,1.188e+00,2.337e+00,3.170e+00,2.128e+00,6.011e-01,7.553e-01,9.107e-01,6.453e-01,2.299e+00,3.178e+00,2.013e+00,3.467e+00,5.934e+00,6.873e+00,1.791e+00,3.910e+00,5.637e+00,4.743e+00,2.723e+00,3.886e-01,1.901e+00,1.405e+00,9.790e-01,1.236e+00,2.674e-01,4.920e-01,6.412e-01
3.450e+00,1.405e+00,1.282e+00,7.268e-01,1.735e+00,2.006e+00,2.405e+00,7.488e-01,3.545e+00,6.256e+00,4.511e+00,2.252e+00,1.151e+00,2.344e+00,1.757e+00,6.696e-01,3.179e+00,4.798e+00,5.275e+00,2.891e+00,1.092e+00,2.386e+00,1.933e+00,1.023e+00,3.037e-01,1.236e+00,8.895e-01,1.189e+00
5.324e+00,4.014e-01,2.288e-01,1.726e+00,1.674e+00,4.837e-01,4.726e-01,1.393e+00,1.224e+00,7.096e-01,7.244e-01,8.278e-01,7.327e-01,1.092e+00,9.194e-01,6.137e-01,3.679e-01,1.337e+00,1.304e+00,7.055e-01,1.979e-01,1.546e+00,1.398e+00,6.388e-01,4.176e-01,1.511e+00,1.318e+00,4.199e-01
3.094e+00,1.880e+00,1.667e+00,1.751e-01,5.771e-01,1.408e+00,1.233e+00,4.677e-01,4.873e-01,1.025e+00,9.515e-01,7.219e-01,6.612e-01,8.489e-01,7.432e-01,8.326e-01,7.556e-01,7.901e-01,6.476e-01,1.022e+00,7.611e-01,7.667e-01,6.595e-01,1.276e+00,8.854e-01,7.407e-01,6.283e-01,1.001e+00
2.494e+00,6.555e-01,5.757e-01,9.861e-01,9.429e-01,7.370e-01,4.721e-01,1.111e+00,9.990e-01,9.558e-01,5.763e-01,1.265e+00,1.100e+00,5.859e-01,6.972e-01,1.214e+00,1.130e+00,5.001e-01,4.708e-01,1.184e+00,1.066e+00,5.157e-01,4.382e-01,1.446e+00,1.073e+00,5.555e-01,4.649e-01,1.179e+00
2.691e+00,5.335e-01,4.360e-01,1.163e+00,1.281e+00,5.018e-01,3.731e-01,1.197e+00,1.115e+00,5.738e-01,4.190e-01,1.236e+00,1.108e+00,4.910e-01,4.913e-01,1.184e+00,1.086e+00,4.977e-01,4.595e-01,1.190e+00,1.017e+00,5.405e-01,4.694e-01,1.344e+00,1.008e+00,5.774e-01,5.052e-01,1.084e+00
1.499e+00,5.707e-01,4.976e-01,1.044e+00,1.044e+00,6.421e-01,4.590e-01,1.065e+00,9.537e-01,8.130e-01,5.736e-01,1.100e+00,9.493e-01,6.583e-01,6.845e-01,1.016e+00,9.105e-01,6.661e-01,5.843e-01,1.007e+00,8.172e-01,7.184e-01,6.428e-01,1.215e+00,8.352e-01,7.715e-01,6.844e-01,9.031e-01
9.420e-01,7.751e-01,7.077e-01,8.157e-01,8.760e-01,8.440e-01,7.131e-01,7.883e-01,6.819e-01,1.009e+00,8.274e-01,7.973e-01,6.492e-01,9.340e-01,9.560e-01,7.122e-01,6.033e-01,9.675e-01,8.602e-01,6.860e-01,5.078e-01,1.020e+00,9.510e-01,8.955e-01,5.122e-01,1.069e+00,9.920e-01,5.851e-01
6.752e-01,1.083e+00,1.023e+00,4.840e-01,5.492e-01,1.190e+00,1.037e+00,4.555e-01,3.461e-01,1.381e+00,1.175e+00,4.672e-01,3.087e-01,1.286e+00,1.326e+00,3.756e-01,2.571e-01,1.323e+00,1.205e+00,3.526e-01,1.522e-01,1.377e+00,1.310e+00,6.003e-01,1.834e-01,1.421e+00,1.346e+00,2.682e-01
4.584e-01,1.406e+00,1.329e+00,2.080e-01,3.493e-01,1.468e+00,1.278e+00,2.421e-01,1.674e-01,1.633e+00,1.396e+00,2.703e-01,1.297e-01,1.482e+00,1.499e+00,1.883e-01,7.975e-02,1.519e+00,1.341e+00,2.931e-01,9.803e-02,1.321e+00,1.129e+00,5.084e-01,5.243e-01,8.664e-01,7.157e-01,8.622e-01
1.357e+00,5.297e-01,4.083e-01,1.184e+00,1.032e+00,4.046e-01,2.287e-01,1.424e+00,1.363e+00,5.321e-01,1.703e-01,1.328e+00,1.097e+00,6.237e-01,9.103e-01,9.175e-01,7.434e-01,9.640e-01,1.312e+00,4.600e-01,4.820e-01,1.231e+00,1.269e+00,4.124e-01,2.836e+00,3.606e+00,3.119e+00,1.486e+00
