,1st_MAE,1st_MAPE,1st_sMAPE,mean_MAE,mean_MAPE,mean_sMAPE,median_MAE,median_MAPE,median_sMAPE
0,148.3733673095703,inf,2.0,171.84449768066406,inf,0.9447558522224426,99.87081909179688,0.8354014754295349,0.7333919405937195
1,163.10183715820312,inf,2.0,160.92137145996094,inf,0.9331066608428955,111.17375183105469,0.7736427187919617,0.7519758939743042
2,141.48971557617188,inf,2.0,172.47769165039062,inf,1.3487643003463745,130.2528076171875,0.8774155974388123,1.5509957075119019
3,103.86933135986328,inf,2.0,115.7710952758789,inf,0.8583757877349854,74.67967987060547,0.4885573089122772,0.5275788903236389
4,51.21809387207031,inf,2.0,68.94046020507812,inf,0.7659916877746582,45.179664611816406,0.3469815254211426,0.33017176389694214
5,6.8690185546875,inf,2.0,64.84931182861328,inf,0.7811082601547241,14.805953979492188,0.3089529275894165,0.322055459022522
6,38.67535400390625,inf,2.0,56.476409912109375,inf,0.7257567048072815,37.214141845703125,0.27997255325317383,0.27562132477760315
7,5.45361328125,inf,2.0,43.30819320678711,inf,0.7536904811859131,14.307281494140625,0.2563854455947876,0.27863913774490356
8,28.394195556640625,inf,2.0,45.252750396728516,inf,0.7027879357337952,28.396133422851562,0.26061657071113586,0.24222247302532196
9,14.995315551757812,inf,2.0,41.83900833129883,inf,0.677187442779541,15.281402587890625,0.21941950917243958,0.23372116684913635
10,20.181167602539062,inf,2.0,42.582950592041016,inf,0.761921763420105,20.176849365234375,0.2562294602394104,0.25103959441185
11,31.7203369140625,inf,2.0,43.75493621826172,inf,0.7026041150093079,31.504058837890625,0.24149002134799957,0.2373892366886139
12,7.9905548095703125,inf,2.0,34.0062141418457,inf,0.7323371171951294,13.507827758789062,0.22650426626205444,0.2334410399198532
13,4.0627593994140625,inf,2.0,29.693910598754883,inf,0.6426329016685486,11.830825805664062,0.19530905783176422,0.20076841115951538
14,11.000991821289062,inf,2.0,29.45355796813965,inf,0.6547409892082214,12.031448364257812,0.19472230970859528,0.19286860525608063
15,10.712875366210938,inf,2.0,29.629419326782227,inf,0.7246570587158203,12.762603759765625,0.21050837635993958,0.21477340161800385
16,8.815200805664062,inf,2.0,28.106515884399414,inf,0.6488468050956726,11.66546630859375,0.18743880093097687,0.19169867038726807
17,8.0130615234375,inf,2.0,26.864151000976562,inf,0.7108898758888245,11.722366333007812,0.19883115589618683,0.20523233711719513
18,6.10247802734375,inf,2.0,27.24974822998047,inf,0.6420472860336304,11.364990234375,0.1899556815624237,0.1898503303527832
19,5.704193115234375,inf,2.0,28.53731918334961,inf,0.6410177946090698,11.419586181640625,0.1895415484905243,0.19438114762306213
20,2.04144287109375,inf,2.0,25.186811447143555,inf,0.6238172054290771,11.610008239746094,0.1890879124403,0.1840531975030899
21,1.7307281494140625,inf,2.0,24.79813003540039,inf,0.6267716884613037,11.26470947265625,0.18581366539001465,0.1914612203836441
22,11.17132568359375,inf,2.0,26.43799591064453,inf,0.6475520730018616,12.065704345703125,0.18255887925624847,0.18425163626670837
23,14.204055786132812,inf,2.0,28.770709991455078,inf,0.7173938751220703,14.975372314453125,0.20273829996585846,0.20285457372665405
24,8.376541137695312,inf,2.0,25.828323364257812,inf,0.6412904858589172,10.779144287109375,0.1794024407863617,0.18554584681987762
25,6.083221435546875,inf,2.0,24.5845890045166,inf,0.6962774395942688,11.252349853515625,0.18896639347076416,0.19620750844478607
26,3.4959259033203125,inf,2.0,24.90997314453125,inf,0.6281863451004028,11.2576904296875,0.1877736747264862,0.18524599075317383
27,4.901885986328125,inf,2.0,26.74757957458496,inf,0.6341771483421326,10.7352294921875,0.18543343245983124,0.19028659164905548
28,0.8384857177734375,inf,2.0,23.72403335571289,inf,0.6262233853340149,11.313735961914062,0.1843271106481552,0.1807761937379837
29,3.1640777587890625,inf,2.0,23.52489471435547,inf,0.6319303512573242,10.873428344726562,0.1797945648431778,0.18497487902641296
30,9.292236328125,inf,2.0,25.354921340942383,inf,0.6416503190994263,11.215927124023438,0.1764228641986847,0.1798231452703476
31,12.850540161132812,inf,2.0,27.423791885375977,inf,0.7121500968933105,13.958526611328125,0.19684351980686188,0.19860829412937164
32,8.35894775390625,inf,2.0,25.922117233276367,inf,0.6413628458976746,11.156982421875,0.18002675473690033,0.1833658367395401
33,10.534500122070312,inf,2.0,24.756572723388672,inf,0.6417475342750549,11.885345458984375,0.17885872721672058,0.1813141405582428
34,3.4037933349609375,inf,2.0,23.37967872619629,inf,0.6851931214332581,10.952880859375,0.18244370818138123,0.18718168139457703
35,2.7635345458984375,inf,2.0,23.211669921875,inf,0.6819517612457275,10.98883056640625,0.18427549302577972,0.18410080671310425
36,8.707565307617188,inf,2.0,24.20856285095215,inf,0.6373142004013062,10.771377563476562,0.17582222819328308,0.18044273555278778
37,7.387969970703125,inf,2.0,24.443387985229492,inf,0.6353192925453186,11.009979248046875,0.1828155517578125,0.17889918386936188
38,3.2680511474609375,inf,2.0,23.06296157836914,inf,0.6866345405578613,11.3311767578125,0.18526090681552887,0.1896507740020752
39,0.112274169921875,inf,2.0,23.538345336914062,inf,0.6450494527816772,11.936492919921875,0.20134958624839783,0.19651466608047485
40,12.065109252929688,inf,2.0,26.49891471862793,inf,0.6483179330825806,12.951995849609375,0.18616193532943726,0.19065804779529572
41,13.583892822265625,inf,2.0,27.719636917114258,inf,0.7239921689033508,14.768630981445312,0.20456404983997345,0.20625759661197662
