2.813e+02,2.922e+02,2.495e+02,2.152e+02,2.103e+02,1.845e+02,1.353e+02,1.414e+02,1.496e+02,1.324e+02,1.248e+02,1.247e+02,1.158e+02,1.056e+02,9.143e+01,8.612e+01,7.933e+01,8.194e+01
9.587e+01,8.048e+01,8.066e+01,8.166e+01,7.624e+01,7.445e+01,6.229e+01,6.548e+01,7.415e+01,6.787e+01,6.983e+01,7.723e+01,7.032e+01,6.966e+01,6.514e+01,6.991e+01,6.716e+01,6.852e+01
