7.915e+04,8.541e+04,6.223e+04,4.630e+04,4.425e+04,3.404e+04,1.829e+04,1.999e+04,2.237e+04,1.754e+04,1.558e+04,1.554e+04,1.341e+04,1.115e+04,8.360e+03,7.416e+03,6.293e+03,6.714e+03
9.191e+03,6.477e+03,6.506e+03,6.668e+03,5.813e+03,5.543e+03,3.881e+03,4.287e+03,5.498e+03,4.607e+03,4.876e+03,5.964e+03,4.945e+03,4.853e+03,4.244e+03,4.887e+03,4.511e+03,4.694e+03
