,1st_MAE,1st_MAPE,1st_sMAPE,mean_MAE,mean_MAPE,mean_sMAPE,median_MAE,median_MAPE,median_sMAPE
0,184.96847534179688,12122094.0,2.0,175.537353515625,3068745.5,1.0422815084457397,149.16629028320312,0.7999439835548401,0.9130331873893738
1,53.781219482421875,3524606.0,2.0,109.33820343017578,929291.5625,0.8565801382064819,53.70640563964844,0.5707168579101562,0.5279459357261658
2,20.922744750976562,1371193.0,2.0,66.60104370117188,379900.53125,0.7716246843338013,21.006698608398438,0.41460898518562317,0.38318321108818054
3,74.1093978881836,4856833.5,2.0,71.13043975830078,1225665.875,0.8038122653961182,59.600494384765625,0.3220234215259552,0.3326524496078491
4,1.4894866943359375,97615.0,2.0,42.828975677490234,30208.958984375,0.7631568908691406,21.1683349609375,0.30779311060905457,0.3586851954460144
5,2.459197998046875,161166.0,1.9999752044677734,39.09651565551758,47074.96484375,0.7692345976829529,14.741790771484375,0.3115313649177551,0.31020525097846985
6,1.1830902099609375,77535.0,2.0,37.32621765136719,52501.05078125,0.7283762097358704,16.182723999023438,0.2736797332763672,0.30009371042251587
7,23.557861328125,1543888.0,2.0,34.038719177246094,389791.90625,0.70494544506073,23.557144165039062,0.2153117060661316,0.20820243656635284
8,21.832748413085938,1430831.0,2.0,43.548927307128906,361968.71875,0.741984486579895,21.909027099609375,0.3197910487651825,0.2863894999027252
9,1.480987548828125,97058.0,1.9999587535858154,26.811677932739258,30295.19140625,0.7126609086990356,11.074600219726562,0.22469599545001984,0.22310927510261536
10,24.185073852539062,1584993.0,2.0,40.18492126464844,394399.03125,0.7238723039627075,24.185028076171875,0.23404163122177124,0.2593572437763214
11,15.340164184570312,1005333.0,2.0,32.524845123291016,250740.984375,0.6856401562690735,15.341781616210938,0.21869006752967834,0.21744224429130554
12,4.6566925048828125,305181.0,2.0,31.43167495727539,75490.7109375,0.6699333190917969,10.76654052734375,0.20303286612033844,0.2120647132396698
13,1.8659515380859375,122287.0,1.999967336654663,25.82684326171875,32811.6875,0.7129612565040588,10.83349609375,0.23366253077983856,0.23241887986660004
14,41.49601745605469,2719483.0,2.0,37.87014389038086,685945.625,0.7282326221466064,34.34043884277344,0.20606261491775513,0.208108052611351
15,5.0462188720703125,330709.0,1.9999879598617554,26.349985122680664,84244.59375,0.7463445663452148,12.5916748046875,0.23106224834918976,0.24079787731170654
16,12.259445190429688,803435.0,2.0,27.004783630371094,202843.25,0.6687523722648621,12.308456420898438,0.18047595024108887,0.18117091059684753
17,7.008331298828125,459298.0,2.0,23.39094352722168,115732.0859375,0.655520498752594,9.218963623046875,0.1842532753944397,0.18272900581359863
18,1.4686737060546875,96251.0,2.0,22.07640838623047,24358.279296875,0.6588111519813538,9.631729125976562,0.1925644427537918,0.20279444754123688
19,1.97479248046875,129420.0,1.9999691247940063,21.02302360534668,33442.6796875,0.6849611401557922,9.7845458984375,0.1881311535835266,0.18706952035427094
20,2.8223419189453125,184965.0,2.0,20.88169288635254,41206.625,0.6436718702316284,9.045387268066406,0.17693181335926056,0.17203596234321594
21,8.087203979492188,530003.0,2.0,23.715063095092773,128525.453125,0.649024486541748,8.806320190429688,0.17316104471683502,0.17933475971221924
22,4.9769439697265625,326169.0,1.9999877214431763,22.531827926635742,86135.0703125,0.7006568312644958,9.870010375976562,0.18651580810546875,0.18574072420597076
23,7.2143707275390625,472801.0,2.0,21.115816116333008,116468.3671875,0.6452693343162537,8.799156188964844,0.16980652511119843,0.16848331689834595
24,6.4865570068359375,425103.0,2.0,24.445621490478516,105603.640625,0.6496105790138245,8.891395568847656,0.17557771503925323,0.18165190517902374
25,0.4780426025390625,31329.0,2.0,20.95698356628418,8913.986328125,0.658089280128479,9.51739501953125,0.1821538507938385,0.1815958321094513
26,4.552398681640625,298346.0,2.0,21.091089248657227,74560.5390625,0.6419643759727478,8.61065673828125,0.1640937179327011,0.17150148749351501
27,1.7917327880859375,117423.0,1.9999659061431885,18.736536026000977,30594.3125,0.6765518188476562,9.06622314453125,0.17744725942611694,0.17999689280986786
28,11.522354125976562,755129.0,2.0,20.653108596801758,190154.828125,0.6566868424415588,11.530563354492188,0.16644401848316193,0.16568325459957123
29,7.8362884521484375,513559.0,2.0,22.253210067749023,129036.46875,0.6494961380958557,8.769317626953125,0.16478291153907776,0.17125371098518372
30,1.0031280517578125,65741.0,1.999939203262329,19.555431365966797,17625.142578125,0.6729905009269714,9.474700927734375,0.1800011396408081,0.17658253014087677
31,10.780426025390625,706506.0,2.0,19.96893310546875,177771.09375,0.6518934369087219,10.787551879882812,0.16123461723327637,0.1651814877986908
32,4.4289093017578125,290253.0,2.0,17.91930389404297,72544.6875,0.633248507976532,8.265701293945312,0.16296517848968506,0.16473276913166046
33,3.151458740234375,206534.0,2.0,17.2112979888916,51545.328125,0.631158173084259,8.40521240234375,0.16312891244888306,0.16299563646316528
34,0.6352996826171875,41635.0,1.999903917312622,17.090885162353516,11482.44140625,0.6671706438064575,8.513519287109375,0.16654758155345917,0.17158493399620056
35,6.1434326171875,402616.0,2.0,19.633581161499023,100325.5859375,0.6381044387817383,8.746673583984375,0.16157270967960358,0.15971480309963226
36,6.7210540771484375,440471.0,2.0,20.98261260986328,110342.03125,0.6399310827255249,8.343276977539062,0.16066420078277588,0.166298046708107
37,0.5021209716796875,32907.0,2.0,17.398704528808594,9592.6318359375,0.6464824676513672,8.909133911132812,0.16568423807621002,0.1649366319179535
38,0.300445556640625,19690.0,2.0,16.94806480407715,6431.46826171875,0.6520724892616272,8.433074951171875,0.1656920462846756,0.17080019414424896
39,6.739959716796875,441710.0,2.0,18.36431312561035,111713.046875,0.6420390009880066,8.449356079101562,0.15816360712051392,0.15787307918071747
40,3.738739013671875,245022.0,1.9999836683273315,17.298721313476562,62204.76953125,0.681946873664856,9.237167358398438,0.17405810952186584,0.17923663556575775
41,5.253570556640625,344298.0,1.9999884366989136,18.43388557434082,87146.8984375,0.6910461187362671,9.92486572265625,0.17828460037708282,0.1804245263338089
42,6.804443359375,445936.0,1.9999910593032837,18.087017059326172,112513.3828125,0.7009997367858887,9.752349853515625,0.17371393740177155,0.17759478092193604
43,13.066436767578125,856322.0,2.0,19.515230178833008,215614.953125,0.6560947299003601,13.067535400390625,0.15903553366661072,0.15996871888637543
44,4.8259429931640625,316273.0,1.9999873638153076,18.48075294494629,80034.5234375,0.6901451945304871,9.419281005859375,0.17264725267887115,0.18031765520572662
45,4.224395751953125,276850.0,1.9999855756759644,19.871429443359375,70537.8203125,0.688729465007782,9.865837097167969,0.18951353430747986,0.1837865561246872
46,1.275421142578125,83586.0,1.9999521970748901,17.55196762084961,21842.798828125,0.6714919209480286,9.1976318359375,0.17134404182434082,0.1782701015472412
47,3.6410980224609375,238623.0,2.0,17.508432388305664,60468.625,0.6321225762367249,8.656707763671875,0.1594737321138382,0.15990903973579407
48,0.0723419189453125,4741.0,1.9991565942764282,16.359243392944336,2691.3134765625,0.6558107137680054,8.646560668945312,0.15845735371112823,0.16257108747959137
49,4.389801025390625,287690.0,1.9999860525131226,19.38191795349121,73438.3515625,0.684105396270752,9.713851928710938,0.17501696944236755,0.17355673015117645
