,mean_MAE,median_MAE,median_MAPE,median_sMAPE
0,86.6732177734375,46.945438385009766,0.743136465549469,1.0687947273254395
1,79.53133392333984,43.864234924316406,0.6422242522239685,0.7612114548683167
2,91.25736999511719,45.716068267822266,0.8470265865325928,1.4180046319961548
3,82.86869049072266,45.281524658203125,0.7344781756401062,1.0995001792907715
4,85.0489273071289,42.386131286621094,0.7820815443992615,1.2200661897659302
5,88.15214538574219,38.916141510009766,0.8562923669815063,1.4491887092590332
6,90.74525451660156,38.63142395019531,0.9143760800361633,1.6555800437927246
7,89.49992370605469,39.1147575378418,0.8957893252372742,1.5978083610534668
8,86.49105072021484,42.48309326171875,0.8440828323364258,1.4220519065856934
9,84.38744354248047,40.531375885009766,0.7912116050720215,1.2620631456375122
10,84.67054748535156,41.18290710449219,0.7814265489578247,1.2412192821502686
11,90.13518524169922,38.2432861328125,0.8872933387756348,1.5649758577346802
12,79.14260864257812,44.17318344116211,0.6670984029769897,0.9134887456893921
13,79.49185180664062,44.56930923461914,0.6725143194198608,0.9105952978134155
14,94.23448181152344,41.30467987060547,0.9475889205932617,1.7877519130706787
15,80.06330871582031,43.787200927734375,0.6783401370048523,0.9464691281318665
16,79.23939514160156,45.98003005981445,0.6574720740318298,0.8959661722183228
17,95.72201538085938,47.4218864440918,1.0255868434906006,2.0
18,92.52873229980469,41.92650604248047,0.9526963233947754,1.798830509185791
19,90.01160430908203,40.668251037597656,0.9272812604904175,1.6962426900863647
20,88.4749526977539,39.77214431762695,0.896237850189209,1.5863924026489258
21,86.74525451660156,38.487361907958984,0.8373011350631714,1.4001121520996094
22,89.66903686523438,40.07244110107422,0.8985780477523804,1.5958871841430664
23,95.43692779541016,43.93798065185547,0.9791253209114075,1.9033143520355225
24,81.0180435180664,43.85224533081055,0.6987745761871338,1.0039606094360352
25,88.27665710449219,40.45100021362305,0.8533529043197632,1.4530184268951416
26,85.43012237548828,43.82896041870117,0.8099318146705627,1.3065285682678223
27,84.52570343017578,43.91661071777344,0.7866936922073364,1.2255364656448364
28,80.37102508544922,47.0032844543457,0.6848870515823364,0.9591123461723328
29,83.47692108154297,48.54380798339844,0.7558057308197021,1.129522442817688
30,80.87478637695312,46.96392059326172,0.694666862487793,0.9842404127120972
31,81.68537139892578,47.45390701293945,0.7120818495750427,1.0048656463623047
32,79.62551879882812,44.26417922973633,0.6497859954833984,0.851799726486206
33,82.38710021972656,46.25181579589844,0.7289351224899292,1.0318619012832642
34,79.81707000732422,43.50054168701172,0.6578709483146667,0.8568591475486755
35,83.00961303710938,46.508201599121094,0.7343044281005859,1.0395245552062988
36,80.66820526123047,47.10932159423828,0.6870206594467163,0.9615997076034546
37,80.35934448242188,44.38231658935547,0.6786717772483826,0.9367466568946838
38,80.70742797851562,46.697471618652344,0.6804547309875488,0.9158414602279663
39,80.68061065673828,45.627960205078125,0.6746072173118591,0.8875444531440735
40,81.00787353515625,44.51904296875,0.6834481954574585,0.9063767194747925
41,80.6434326171875,45.7059326171875,0.6773551106452942,0.892044186592102
42,80.40736389160156,45.585994720458984,0.6743025779724121,0.8864598870277405
43,80.59786987304688,46.15289306640625,0.6800557374954224,0.902088463306427
44,80.61416625976562,46.73017120361328,0.677000880241394,0.907746434211731
45,80.6270980834961,46.657562255859375,0.6774969100952148,0.9050741195678711
46,80.76781463623047,46.43212127685547,0.68278568983078,0.9081774353981018
47,80.4710693359375,46.11639404296875,0.6749120354652405,0.8964705467224121
48,80.81463623046875,46.294166564941406,0.683005154132843,0.9051452279090881
49,80.53778839111328,46.51054382324219,0.6763597726821899,0.8982828855514526
