,1st_MAE,1st_MAPE,1st_sMAPE,mean_MAE,mean_MAPE,mean_sMAPE,median_MAE,median_MAPE,median_sMAPE
0,114.0654296875,7475392.0,2.0,113.23593139648438,1899441.0,0.8988659977912903,93.12783813476562,0.5158469676971436,0.5613175630569458
1,56.39342498779297,3695799.5,2.0,66.32786560058594,926728.9375,0.7902855277061462,50.39434051513672,0.3546068072319031,0.32824406027793884
2,14.3721923828125,941896.0,2.0,47.21357345581055,315190.0,0.7373054027557373,21.276885986328125,0.25790590047836304,0.2729732096195221
3,53.83601379394531,3528197.0,2.0,53.70078659057617,894570.25,0.767155110836029,45.143699645996094,0.25043797492980957,0.2606183886528015
4,19.380233764648438,1270103.0,2.0,43.44512176513672,345164.625,0.7260004878044128,19.6832275390625,0.25524333119392395,0.2548448145389557
5,26.627029418945312,1745029.0,2.0,43.2205810546875,442301.3125,0.7241202592849731,26.464019775390625,0.226179301738739,0.23814281821250916
6,12.214035034179688,800459.0,2.0,32.869510650634766,207907.890625,0.6870135068893433,12.476226806640625,0.21056854724884033,0.2067549079656601
7,8.170379638671875,535454.0,2.0,27.64631462097168,135891.390625,0.667361855506897,10.409072875976562,0.18038378655910492,0.1818394660949707
8,3.7470550537109375,245567.0,1.9999836683273315,26.816761016845703,62889.8828125,0.7113255858421326,10.746383666992188,0.20869074761867523,0.2190222144126892
9,7.7758941650390625,509601.0,2.0,25.392375946044922,128261.078125,0.6590860486030579,9.586273193359375,0.17410071194171906,0.17308424413204193
10,3.4427337646484375,225623.0,1.999982237815857,24.142736434936523,59370.5234375,0.6921482086181641,10.107940673828125,0.19539566338062286,0.19621264934539795
11,1.1273040771484375,73879.0,2.0,22.291013717651367,19224.376953125,0.649674654006958,8.599258422851562,0.1734236180782318,0.17438971996307373
12,4.5670928955078125,299309.0,2.0,22.468908309936523,70471.78125,0.6430146098136902,8.544708251953125,0.1672617346048355,0.16932260990142822
13,5.7892608642578125,379405.0,1.9999895095825195,22.925952911376953,101233.8671875,0.7081455588340759,10.433700561523438,0.19395413994789124,0.19844691455364227
14,7.4656982421875,489272.0,2.0,21.7899227142334,118258.8671875,0.6428406238555908,8.561569213867188,0.16348901391029358,0.1679074764251709
15,1.9485931396484375,127703.0,1.9999686479568481,20.17488670349121,37236.26953125,0.6768033504486084,9.039520263671875,0.17807304859161377,0.18351544439792633
16,3.6453094482421875,238899.0,2.0,19.665573120117188,57111.95703125,0.6366251707077026,8.225311279296875,0.16475580632686615,0.16631068289279938
17,5.936676025390625,389066.0,2.0,20.749195098876953,93390.0703125,0.6395248770713806,8.470657348632812,0.16060344874858856,0.16587400436401367
18,5.55792236328125,364244.0,1.9999890327453613,21.692832946777344,95367.7265625,0.70756596326828,10.286773681640625,0.19222082197666168,0.19001281261444092
19,8.35223388671875,547372.0,2.0,21.04068946838379,133303.78125,0.6423463225364685,8.789352416992188,0.16082385182380676,0.16305753588676453
20,1.1302642822265625,74073.0,1.9999459981918335,18.99016571044922,22815.552734375,0.6716023683547974,8.887344360351562,0.17110726237297058,0.174800843000412
21,5.111663818359375,334998.0,2.0,18.854692459106445,80032.1640625,0.6357331275939941,8.325416564941406,0.15817376971244812,0.1590067744255066
22,4.1064453125,269120.0,2.0,18.494821548461914,64481.16796875,0.638117253780365,8.5748291015625,0.15870162844657898,0.15934154391288757
23,4.9052734375,321472.0,1.9999876022338867,19.44007110595703,85665.3828125,0.6965836882591248,10.036163330078125,0.17872190475463867,0.1822507381439209
24,6.841888427734375,448390.0,2.0,19.356098175048828,109910.3125,0.639135479927063,8.56964111328125,0.15601971745491028,0.15554606914520264
25,2.6084136962890625,170945.0,1.999976634979248,18.178913116455078,46717.734375,0.6804696917533875,9.145919799804688,0.173313170671463,0.1783365160226822
26,3.912933349609375,256438.0,2.0,17.777217864990234,64288.2421875,0.6365042924880981,8.624397277832031,0.15711253881454468,0.1604800522327423
27,5.0433502197265625,330521.0,2.0,18.849184036254883,79947.734375,0.6371451020240784,8.434738159179688,0.15589390695095062,0.157497376203537
