8.290e+04,9.244e+04,7.034e+04,5.389e+04,5.116e+04,3.818e+04,2.140e+04,2.213e+04,2.452e+04,1.982e+04,1.812e+04,1.817e+04,1.606e+04,1.302e+04,9.672e+03,8.631e+03,6.863e+03,6.831e+03
7.616e+03,6.145e+03,5.937e+03,6.522e+03,5.516e+03,5.720e+03,4.011e+03,4.029e+03,5.694e+03,4.849e+03,5.008e+03,6.709e+03,5.798e+03,5.097e+03,4.753e+03,5.411e+03,4.569e+03,5.183e+03
6.154e+03,5.009e+03,4.999e+03,5.661e+03,5.357e+03,5.124e+03,3.271e+03,3.845e+03,5.269e+03,4.416e+03,4.302e+03,5.603e+03,4.922e+03,4.677e+03,3.859e+03,4.375e+03,4.297e+03,4.452e+03
5.265e+03,4.492e+03,4.657e+03,4.987e+03,4.204e+03,4.319e+03,2.920e+03,3.622e+03,4.959e+03,4.869e+03,5.769e+03,6.376e+03,4.300e+03,4.554e+03,4.471e+03,5.082e+03,4.285e+03,4.311e+03
4.817e+03,4.534e+03,4.840e+03,5.154e+03,4.362e+03,4.555e+03,3.180e+03,3.281e+03,4.500e+03,3.738e+03,3.843e+03,5.135e+03,4.329e+03,4.109e+03,3.614e+03,3.918e+03,3.780e+03,3.817e+03
4.466e+03,3.998e+03,4.066e+03,4.358e+03,3.781e+03,4.100e+03,2.771e+03,2.928e+03,3.773e+03,3.262e+03,3.512e+03,4.540e+03,3.588e+03,3.538e+03,3.163e+03,3.455e+03,3.342e+03,3.208e+03
4.028e+03,3.675e+03,3.689e+03,3.876e+03,3.668e+03,4.007e+03,2.810e+03,2.555e+03,3.435e+03,3.200e+03,3.265e+03,3.921e+03,3.376e+03,3.373e+03,3.168e+03,3.230e+03,3.231e+03,3.065e+03
3.831e+03,3.397e+03,3.363e+03,3.922e+03,3.217e+03,3.229e+03,2.209e+03,2.505e+03,3.308e+03,2.761e+03,2.747e+03,3.751e+03,3.136e+03,2.930e+03,2.478e+03,2.867e+03,2.915e+03,2.837e+03
3.450e+03,2.877e+03,3.060e+03,3.223e+03,2.800e+03,2.668e+03,1.898e+03,2.016e+03,2.763e+03,2.294e+03,2.416e+03,3.400e+03,2.573e+03,2.517e+03,2.152e+03,2.682e+03,2.639e+03,2.440e+03
3.177e+03,2.547e+03,2.609e+03,2.944e+03,2.469e+03,2.458e+03,1.708e+03,1.795e+03,2.487e+03,2.127e+03,2.223e+03,2.951e+03,2.330e+03,2.135e+03,1.919e+03,2.281e+03,2.261e+03,2.165e+03
