,mean_MAE,median_MAE,median_MAPE,median_sMAPE
0,68.02518463134766,37.82682418823242,0.5974818468093872,0.6797571182250977
1,67.34391784667969,37.333717346191406,0.5938153266906738,0.6799988746643066
2,66.82418823242188,35.94792938232422,0.5932008028030396,0.6784778833389282
3,65.82709503173828,35.17950439453125,0.5857048630714417,0.671413779258728
4,64.86251831054688,35.00030517578125,0.5831674933433533,0.6672787666320801
5,64.04351806640625,34.72183609008789,0.5819003582000732,0.6630256175994873
6,63.098392486572266,34.4766845703125,0.5797199010848999,0.6633433103561401
7,62.311798095703125,34.21236038208008,0.576331377029419,0.6602315902709961
8,61.598140716552734,33.8521614074707,0.5722166299819946,0.6513075828552246
9,60.947837829589844,33.49689865112305,0.5691996812820435,0.6482955813407898
10,60.14790344238281,33.102874755859375,0.5664626359939575,0.6462773084640503
11,59.61825180053711,33.11747360229492,0.5661143064498901,0.6433942914009094
12,59.2579345703125,32.88108825683594,0.5631769895553589,0.6383696794509888
13,58.09366226196289,32.427818298339844,0.5623340606689453,0.6348991394042969
14,56.75897979736328,30.54147720336914,0.5613803863525391,0.6310399770736694
15,55.26949691772461,27.947978973388672,0.5571928024291992,0.6257895231246948
16,54.47562026977539,26.559986114501953,0.5536983013153076,0.6231769919395447
17,53.43476486206055,24.420822143554688,0.5503206849098206,0.6193970441818237
18,52.16573715209961,21.44757843017578,0.5471307039260864,0.6155403852462769
19,50.751708984375,18.085460662841797,0.5456762909889221,0.6101794242858887
20,49.30179214477539,15.410833358764648,0.5424489974975586,0.604887843132019
21,48.62520980834961,14.42325210571289,0.5394124984741211,0.6037155389785767
22,47.57048797607422,13.105145454406738,0.5418928861618042,0.6075193881988525
23,47.03407669067383,12.217472076416016,0.5438634753227234,0.6103425025939941
24,47.156978607177734,12.992637634277344,0.5479922294616699,0.6118504405021667
25,46.99626541137695,12.218070983886719,0.546188473701477,0.6125837564468384
26,46.947181701660156,12.584630966186523,0.545146644115448,0.6090294718742371
27,46.337677001953125,11.996959686279297,0.5413510799407959,0.606169581413269
28,46.053863525390625,11.895662307739258,0.541135311126709,0.6041699051856995
29,45.84587860107422,11.447352409362793,0.5396640300750732,0.6003762483596802
30,45.72122573852539,11.3580961227417,0.5386289358139038,0.5988938808441162
31,45.55265808105469,11.33389663696289,0.5374090671539307,0.5990835428237915
32,45.6702766418457,11.794105529785156,0.5384083986282349,0.5999842882156372
33,45.64924240112305,11.351685523986816,0.5394203662872314,0.5988836288452148
34,45.98207473754883,11.998939514160156,0.5389843583106995,0.5987865924835205
35,46.292266845703125,13.383261680603027,0.5390543341636658,0.5986472368240356
36,45.530941009521484,11.356698989868164,0.5350726842880249,0.5957618355751038
37,45.34574508666992,11.253410339355469,0.5342446565628052,0.5939377546310425
38,45.089996337890625,11.424697875976562,0.5326312780380249,0.5917259454727173
39,44.84092712402344,11.108949661254883,0.530933141708374,0.5902271270751953
40,44.76647186279297,11.030896186828613,0.5294696092605591,0.5879600644111633
41,44.69533157348633,11.093690872192383,0.5287766456604004,0.587607204914093
42,44.6265754699707,11.024727821350098,0.5266568660736084,0.5873525142669678
43,44.44930648803711,11.006965637207031,0.5264797210693359,0.584419310092926
44,44.24773025512695,10.952326774597168,0.5246970653533936,0.5831928253173828
45,44.268402099609375,10.979568481445312,0.521947979927063,0.5794673562049866
46,44.36564636230469,10.959981918334961,0.5237370133399963,0.5786529183387756
47,44.135353088378906,10.971710205078125,0.5220697522163391,0.576557993888855
48,44.332794189453125,10.9745512008667,0.5218576192855835,0.5773048400878906
49,44.197757720947266,10.906862258911133,0.5204532146453857,0.5777652859687805
50,44.027652740478516,10.937074661254883,0.5204746723175049,0.5750742554664612
51,43.82154083251953,10.885154724121094,0.5197664499282837,0.5707285404205322
52,43.885013580322266,10.941755294799805,0.5202409625053406,0.5698853731155396
53,43.62060546875,10.865543365478516,0.5157880783081055,0.5694377422332764
54,43.45680618286133,10.806181907653809,0.5155919790267944,0.5647801756858826
55,43.597999572753906,10.835229873657227,0.515142560005188,0.5660110712051392
56,43.3424072265625,10.84396743774414,,
57,43.452022552490234,10.852279663085938,0.5138031244277954,0.5638977289199829
58,43.73179244995117,10.915868759155273,0.5157555341720581,0.5640613436698914
59,43.319820404052734,10.80797004699707,0.5133777856826782,0.5615193247795105
60,43.31854248046875,10.760982513427734,0.5136235952377319,0.5601087808609009
61,43.155033111572266,10.742972373962402,0.5111629962921143,0.5580463409423828
62,43.07001876831055,10.798274993896484,0.512885332107544,0.5599105954170227
63,43.243839263916016,10.820121765136719,0.5127277374267578,0.5589902400970459
64,43.009803771972656,10.727066040039062,0.5098344087600708,0.556983232498169
65,42.82906723022461,10.688068389892578,0.5083763599395752,0.5554932355880737
66,42.74258804321289,10.710005760192871,0.5070608854293823,0.556370198726654
67,42.75175476074219,10.678827285766602,0.5087598562240601,0.5550042390823364
68,42.75951385498047,10.743730545043945,0.5059492588043213,0.5503251552581787
69,43.19746780395508,10.788463592529297,0.509228527545929,0.5566540956497192
70,42.58344268798828,10.67306137084961,0.5056226253509521,0.5503337383270264
71,42.41102600097656,10.670185089111328,0.501378059387207,0.5467345714569092
72,42.61253356933594,10.693072319030762,0.5040987730026245,0.5496547222137451
73,42.69356155395508,10.688568115234375,0.5041236877441406,0.5487143993377686
74,42.604736328125,10.807458877563477,0.5034013390541077,0.5475846529006958
75,42.29737854003906,10.75656509399414,0.500456690788269,0.5435973405838013
76,42.25593185424805,10.799732208251953,0.4998010993003845,0.5431946516036987
77,42.30718994140625,10.797481536865234,0.5000472068786621,0.5421607494354248
78,42.622188568115234,10.748958587646484,0.5037763714790344,0.5455107688903809
79,42.22248077392578,10.805756568908691,0.4994368255138397,0.5418581962585449
80,42.23647689819336,10.808515548706055,0.4974416494369507,0.5411996245384216
81,42.16398239135742,10.771438598632812,0.497894823551178,0.5383260846138
82,42.06239700317383,10.788936614990234,0.4951769709587097,0.5349494218826294
83,41.97946548461914,10.708309173583984,0.49561357498168945,0.5372689962387085
84,42.20194625854492,10.772122383117676,0.4866200089454651,0.531524658203125
85,42.741695404052734,10.86967658996582,0.48500508069992065,0.5321047902107239
86,42.99156188964844,10.813186645507812,0.48249685764312744,0.5301123857498169
87,42.35908126831055,10.816078186035156,0.4835275709629059,0.5280603170394897
88,42.18272399902344,10.744922637939453,0.48282837867736816,0.5271633863449097
89,42.59868240356445,10.861738204956055,0.4812285304069519,0.5268229246139526
90,41.85130310058594,10.549762725830078,0.48165038228034973,0.5236545205116272
91,41.754520416259766,10.576622009277344,0.4815274477005005,0.5236138105392456
92,41.6210823059082,10.561515808105469,0.48022615909576416,0.522750973701477
93,41.61200714111328,10.564010620117188,0.48295605182647705,0.5265781283378601
94,41.77517318725586,10.666780471801758,0.4829624593257904,0.5264981389045715
95,41.84549331665039,10.596267700195312,0.48098593950271606,0.5229617953300476
